user_id,item_id,rating,timestamp
244.0,,3.0,880605697.0
,716.0,3.0,875239422.0
249.0,188.0,4.0,
,699.0,4.0,888106106.0
301.0,,4.0,882075994.0
64.0,,3.0,889737542.0
293.0,135.0,5.0,
213.0,173.0,5.0,
,163.0,5.0,879454956.0
,505.0,3.0,881260203.0
23.0,196.0,,874786926.0
,279.0,1.0,878962955.0
250.0,238.0,,878089963.0
287.0,,5.0,875334088.0
216.0,,3.0,
216.0,531.0,4.0,
213.0,176.0,4.0,
,1047.0,,881009697.0
137.0,,5.0,881433689.0
181.0,938.0,,878961586.0
,404.0,4.0,879468375.0
,770.0,,888906655.0
303.0,252.0,3.0,
96.0,156.0,,
,431.0,3.0,884150257.0
25.0,357.0,,885852757.0
290.0,,5.0,880473582.0
200.0,365.0,,884129962.0
13.0,,4.0,882397650.0
11.0,,3.0,891904596.0
307.0,,4.0,879283480.0
,150.0,4.0,880125101.0
193.0,,3.0,889127811.0
,,3.0,874953794.0
94.0,720.0,1.0,
182.0,,3.0,885613067.0
,25.0,,881014015.0
276.0,922.0,4.0,
,57.0,3.0,874787526.0
,187.0,4.0,892079140.0
181.0,306.0,1.0,
21.0,,,874951293.0
293.0,249.0,3.0,
10.0,,5.0,877886722.0
,346.0,,891409070.0
308.0,,4.0,887736584.0
,943.0,4.0,875246759.0
198.0,58.0,3.0,
,741.0,1.0,878962918.0
,900.0,4.0,891382309.0
,905.0,2.0,887855283.0
,289.0,3.0,
157.0,25.0,,886890787.0
21.0,222.0,2.0,
279.0,1497.0,2.0,
,,3.0,891352136.0
56.0,121.0,,892679480.0
62.0,,4.0,879373613.0
,40.0,3.0,874791871.0
178.0,845.0,,882824291.0
217.0,,,889070087.0
,303.0,4.0,891271203.0
308.0,81.0,5.0,
75.0,,2.0,884050393.0
307.0,,3.0,877122695.0
22.0,,3.0,878887112.0
279.0,399.0,,875313859.0
,234.0,1.0,891449406.0
,98.0,5.0,883600680.0
,1039.0,4.0,879988184.0
,181.0,,884125629.0
,292.0,4.0,891034835.0
,333.0,3.0,
13.0,901.0,1.0,
306.0,,4.0,876504354.0
280.0,631.0,5.0,
42.0,274.0,5.0,
1.0,202.0,,
15.0,749.0,,879455311.0
280.0,540.0,,891702304.0
244.0,,,880604077.0
,497.0,4.0,891352134.0
178.0,317.0,,882826915.0
95.0,,3.0,880572658.0
117.0,268.0,5.0,
42.0,588.0,5.0,
87.0,,4.0,879876702.0
,304.0,3.0,877135677.0
92.0,794.0,3.0,
,665.0,4.0,884922831.0
188.0,,5.0,875072583.0
18.0,86.0,4.0,
90.0,1198.0,,891383866.0
5.0,225.0,2.0,
1.0,,,
,295.0,3.0,887741461.0
,11.0,5.0,884129542.0
244.0,707.0,,880606243.0
,,4.0,891298336.0
134.0,323.0,4.0,
,593.0,2.0,886892127.0
286.0,153.0,,877531406.0
,,4.0,
,1070.0,5.0,889179032.0
234.0,10.0,3.0,
,1049.0,2.0,891702486.0
276.0,64.0,,874787441.0
122.0,509.0,,879270511.0
85.0,,3.0,880838306.0
201.0,,3.0,886013700.0
263.0,,4.0,891299387.0
295.0,39.0,4.0,
93.0,,3.0,888705966.0
,665.0,2.0,880134532.0
,423.0,3.0,
276.0,181.0,,
,660.0,4.0,880308256.0
189.0,,5.0,893264466.0
146.0,1022.0,5.0,
,,3.0,878970681.0
,1060.0,1.0,878962675.0
42.0,44.0,,881108548.0
291.0,,5.0,874835165.0
268.0,,3.0,875742822.0
,28.0,3.0,879792220.0
29.0,,3.0,882820803.0
236.0,,5.0,890116575.0
156.0,,4.0,888185947.0
232.0,,5.0,888550130.0
37.0,288.0,,880915258.0
7.0,661.0,,891351624.0
49.0,,2.0,888068651.0
42.0,1028.0,4.0,
178.0,,4.0,
58.0,,,892243079.0
197.0,688.0,1.0,
224.0,69.0,,888082495.0
,877.0,1.0,883601089.0
207.0,,,877124871.0
,487.0,3.0,892079237.0
7.0,648.0,5.0,
195.0,1052.0,,
94.0,,3.0,891722933.0
108.0,,4.0,879879720.0
,927.0,1.0,878962675.0
,22.0,,891384357.0
14.0,269.0,,892242403.0
92.0,121.0,,875640679.0
21.0,440.0,1.0,
244.0,550.0,,
181.0,405.0,4.0,
44.0,,5.0,878348289.0
286.0,746.0,,877533058.0
276.0,,4.0,874786366.0
,1098.0,4.0,880135069.0
207.0,845.0,,881681663.0
,9.0,4.0,884304328.0
7.0,,5.0,891353543.0
95.0,233.0,,879196354.0
59.0,323.0,,888206809.0
254.0,378.0,,886474396.0
130.0,1217.0,,875801778.0
,475.0,1.0,880563641.0
,515.0,1.0,888801316.0
,447.0,5.0,874951695.0
111.0,301.0,,891680028.0
110.0,944.0,3.0,
89.0,216.0,5.0,
305.0,512.0,4.0,
,412.0,2.0,889912691.0
190.0,,2.0,891042938.0
201.0,203.0,,884114471.0
144.0,742.0,,888104122.0
213.0,,3.0,
222.0,379.0,,878184290.0
223.0,,3.0,891550649.0
,186.0,3.0,880314383.0
,,4.0,876858346.0
,251.0,5.0,888552084.0
,9.0,,881104148.0
,,3.0,882813248.0
83.0,281.0,,880307072.0
287.0,,4.0,
1.0,155.0,2.0,
82.0,,3.0,878769410.0
,761.0,4.0,882164644.0
226.0,56.0,,883889102.0
288.0,305.0,,886372527.0
,742.0,3.0,883450643.0
,68.0,4.0,879467361.0
186.0,,1.0,879023607.0
,206.0,3.0,888625754.0
1.0,,3.0,874965739.0
,397.0,1.0,879543831.0
198.0,258.0,4.0,
,69.0,3.0,
110.0,38.0,3.0,
,873.0,1.0,885678436.0
13.0,418.0,2.0,
194.0,77.0,3.0,
208.0,,5.0,883108476.0
,178.0,3.0,880572950.0
230.0,172.0,4.0,
70.0,1133.0,3.0,
,182.0,,879375169.0
,234.0,3.0,
,660.0,,886514261.0
130.0,1248.0,,880396702.0
100.0,,2.0,891375260.0
269.0,252.0,1.0,
210.0,204.0,5.0,
,860.0,2.0,891723706.0
291.0,1178.0,4.0,
,9.0,,
301.0,,4.0,882076146.0
,1091.0,2.0,875154535.0
198.0,,2.0,884206513.0
24.0,191.0,,875323003.0
,137.0,3.0,888904653.0
75.0,240.0,,884050661.0
144.0,,4.0,888104191.0
276.0,324.0,,874786419.0
83.0,,4.0,887665549.0
,619.0,3.0,878963086.0
109.0,402.0,,880581344.0
121.0,,,891388286.0
293.0,380.0,,888907527.0
308.0,59.0,,887737647.0
193.0,,4.0,889126943.0
297.0,234.0,,875239018.0
87.0,585.0,,879877008.0
,692.0,4.0,891699426.0
,376.0,3.0,875086534.0
7.0,644.0,5.0,
62.0,302.0,3.0,
207.0,554.0,2.0,
313.0,,5.0,891015049.0
,474.0,5.0,889174904.0
62.0,59.0,,879373821.0
254.0,219.0,1.0,
63.0,,5.0,875747319.0
16.0,178.0,5.0,
297.0,,2.0,
90.0,945.0,,891383866.0
85.0,,,879452769.0
42.0,98.0,,881106711.0
303.0,393.0,,879484981.0
94.0,792.0,4.0,
,381.0,4.0,881251728.0
72.0,196.0,,880036747.0
256.0,472.0,4.0,
128.0,182.0,,879967225.0
151.0,747.0,3.0,
,,5.0,877533224.0
172.0,220.0,,875537441.0
,,4.0,887736743.0
190.0,974.0,,891625949.0
220.0,298.0,4.0,
198.0,,3.0,884208173.0
220.0,333.0,,881197771.0
143.0,682.0,3.0,
,1150.0,2.0,891549841.0
,78.0,4.0,
,138.0,2.0,882079446.0
,451.0,,891353892.0
,117.0,,891543241.0
277.0,257.0,,879543487.0
38.0,,1.0,892433660.0
313.0,436.0,4.0,
22.0,241.0,3.0,
,617.0,3.0,879793715.0
66.0,,5.0,883601425.0
,1332.0,1.0,
262.0,,,
222.0,22.0,5.0,
,,4.0,879483510.0
125.0,318.0,,879454309.0
94.0,155.0,,891723807.0
82.0,194.0,,878770027.0
307.0,949.0,4.0,
23.0,258.0,,876785704.0
185.0,114.0,4.0,
118.0,654.0,5.0,
246.0,721.0,,884921794.0
94.0,,4.0,885873423.0
312.0,100.0,,891698613.0
154.0,,3.0,879138235.0
83.0,43.0,,880308690.0
,307.0,4.0,877984546.0
250.0,,4.0,878091818.0
285.0,150.0,5.0,
42.0,,2.0,881108815.0
222.0,,2.0,883816184.0
,264.0,3.0,892004275.0
,68.0,1.0,888069513.0
165.0,,,879525987.0
176.0,324.0,,886047292.0
,189.0,4.0,882821942.0
56.0,447.0,,892679067.0
,223.0,3.0,879791816.0
,,4.0,891543227.0
134.0,879.0,4.0,
298.0,,4.0,
254.0,230.0,,886472400.0
181.0,,1.0,878963305.0
,257.0,3.0,884535840.0
151.0,12.0,5.0,
,263.0,,879023571.0
,213.0,4.0,891544414.0
104.0,287.0,,888465347.0
,323.0,1.0,888179833.0
,651.0,5.0,891725332.0
,316.0,4.0,888284710.0
83.0,929.0,,880307140.0
5.0,,1.0,875635807.0
,868.0,5.0,882139901.0
10.0,285.0,5.0,
299.0,,2.0,877880041.0
264.0,,2.0,886122031.0
,831.0,3.0,888104805.0
239.0,475.0,5.0,
,197.0,,883108797.0
,763.0,5.0,
3.0,,1.0,889237247.0
,596.0,3.0,877136564.0
162.0,,4.0,877636556.0
99.0,,3.0,888469392.0
160.0,160.0,,876862078.0
172.0,580.0,,875538028.0
303.0,,2.0,879544629.0
299.0,,2.0,877878414.0
,217.0,3.0,881961671.0
18.0,,3.0,880131236.0
109.0,1.0,,880563619.0
,160.0,2.0,879551380.0
,,3.0,884752924.0
244.0,,3.0,
,321.0,2.0,880130481.0
,282.0,3.0,879829618.0
181.0,1.0,3.0,
,255.0,4.0,879544145.0
,96.0,,
276.0,,4.0,882659211.0
,177.0,5.0,879875940.0
,739.0,4.0,879969349.0
25.0,,4.0,885852337.0
,748.0,5.0,878944406.0
70.0,,5.0,
151.0,919.0,,879524368.0
199.0,,,883782509.0
184.0,,3.0,889907971.0
,88.0,4.0,878183336.0
,161.0,,892432062.0
,,3.0,888442275.0
298.0,,,884126061.0
121.0,14.0,5.0,
,411.0,4.0,879483802.0
312.0,573.0,5.0,
,,5.0,889737376.0
,54.0,4.0,888205921.0
,274.0,5.0,887730676.0
125.0,,3.0,
76.0,175.0,,875028853.0
294.0,508.0,4.0,
294.0,930.0,,889242704.0
121.0,,1.0,
,240.0,1.0,878963122.0
279.0,746.0,5.0,
,1109.0,4.0,879467936.0
184.0,191.0,4.0,
,22.0,3.0,891014870.0
58.0,214.0,,884305296.0
215.0,,3.0,
62.0,288.0,,879371909.0
11.0,723.0,,891904637.0
35.0,243.0,,875459046.0
,680.0,3.0,879434330.0
184.0,,5.0,889908497.0
11.0,38.0,,891905936.0
,,4.0,880915674.0
5.0,98.0,3.0,
60.0,208.0,5.0,
270.0,778.0,5.0,
243.0,,4.0,879989134.0
92.0,540.0,2.0,
200.0,478.0,,884128788.0
56.0,184.0,4.0,
,1007.0,5.0,875747368.0
295.0,235.0,4.0,
104.0,1010.0,,
156.0,,5.0,888185677.0
160.0,430.0,,876861799.0
287.0,252.0,1.0,
45.0,,5.0,881012356.0
65.0,100.0,,
94.0,211.0,,891721142.0
246.0,425.0,5.0,
13.0,396.0,3.0,
,331.0,2.0,883244737.0
95.0,1.0,,
,58.0,4.0,879524849.0
158.0,,3.0,880134296.0
,312.0,4.0,888602742.0
94.0,1048.0,4.0,
,291.0,3.0,891825292.0
,118.0,,
145.0,22.0,,875273021.0
,,,880864462.0
102.0,,3.0,883277645.0
234.0,,2.0,892318158.0
109.0,,5.0,880562908.0
222.0,552.0,2.0,
,381.0,4.0,874787350.0
,372.0,5.0,879524819.0
290.0,568.0,,880474716.0
234.0,1186.0,,892335707.0
,129.0,4.0,878746946.0
222.0,1057.0,4.0,
92.0,176.0,,875652981.0
164.0,685.0,,889402160.0
184.0,207.0,4.0,
60.0,,3.0,
92.0,180.0,5.0,
43.0,,4.0,
92.0,790.0,,875907618.0
294.0,282.0,3.0,
201.0,747.0,2.0,
201.0,215.0,,884140382.0
,705.0,,885849052.0
214.0,,3.0,891544414.0
315.0,273.0,,879821349.0
144.0,182.0,,
,625.0,3.0,883748418.0
271.0,482.0,5.0,
311.0,143.0,,
194.0,,4.0,879521531.0
,387.0,3.0,888206562.0
110.0,578.0,3.0,
60.0,,5.0,883326185.0
,,5.0,
279.0,,4.0,889326161.0
25.0,,5.0,885853415.0
168.0,274.0,,884287865.0
103.0,24.0,,880415847.0
,582.0,4.0,892334883.0
279.0,1048.0,1.0,
181.0,,1.0,878962550.0
279.0,1151.0,,875744584.0
,,4.0,878347569.0
7.0,676.0,,891354499.0
,942.0,3.0,876454090.0
141.0,826.0,2.0,
269.0,13.0,,
82.0,,4.0,876311319.0
184.0,,2.0,889909640.0
,542.0,3.0,875801778.0
130.0,806.0,,875217096.0
165.0,,2.0,879525673.0
118.0,475.0,,875384793.0
130.0,316.0,4.0,
119.0,718.0,5.0,
99.0,50.0,,885679998.0
,337.0,1.0,889236983.0
268.0,,3.0,875743979.0
94.0,346.0,4.0,
,161.0,2.0,
31.0,484.0,5.0,
,367.0,,875323241.0
92.0,,3.0,875654125.0
,241.0,4.0,880134445.0
308.0,493.0,,887737293.0
32.0,151.0,,883717850.0
,191.0,4.0,888082468.0
,68.0,5.0,877127721.0
188.0,,5.0,875074667.0
305.0,11.0,1.0,
,508.0,4.0,888104150.0
198.0,7.0,4.0,
108.0,,4.0,879880076.0
73.0,,4.0,888626041.0
101.0,,3.0,877136535.0
,1249.0,2.0,875743793.0
276.0,773.0,3.0,
13.0,150.0,5.0,
293.0,,3.0,
22.0,,5.0,
185.0,740.0,,883524475.0
189.0,634.0,3.0,
262.0,,3.0,879790536.0
259.0,772.0,4.0,
312.0,921.0,5.0,
,15.0,,875640189.0
102.0,448.0,,888803002.0
19.0,655.0,,885412723.0
79.0,,5.0,891271652.0
253.0,510.0,5.0,
,919.0,3.0,884141208.0
214.0,42.0,,892668130.0
13.0,354.0,,888779458.0
,469.0,5.0,883601155.0
277.0,279.0,,879543592.0
223.0,,2.0,891550684.0
217.0,144.0,4.0,
116.0,1216.0,,876452582.0
,327.0,4.0,
62.0,111.0,3.0,
,1022.0,4.0,879283008.0
286.0,154.0,,
,87.0,4.0,889655162.0
,379.0,1.0,886474650.0
57.0,243.0,,883696547.0
,576.0,5.0,892132943.0
,808.0,2.0,892335707.0
87.0,1079.0,,879877240.0
193.0,,3.0,
94.0,470.0,4.0,
223.0,977.0,,891550295.0
174.0,80.0,,886515210.0
235.0,,4.0,889655044.0
308.0,163.0,4.0,
,,4.0,879821158.0
42.0,195.0,5.0,
,79.0,3.0,888906045.0
60.0,525.0,5.0,
13.0,331.0,3.0,
271.0,,,885844698.0
,731.0,4.0,875653769.0
201.0,,3.0,884140927.0
,496.0,4.0,879024043.0
261.0,340.0,,890454045.0
,,3.0,879544340.0
72.0,530.0,,880037164.0
,364.0,,877935377.0
49.0,7.0,4.0,
9.0,298.0,,
,708.0,4.0,879572403.0
196.0,655.0,,881251793.0
,226.0,4.0,874792520.0
,1014.0,5.0,886272486.0
227.0,411.0,,879035897.0
59.0,550.0,5.0,
201.0,,,884112029.0
58.0,100.0,5.0,
,725.0,3.0,891905568.0
7.0,228.0,4.0,
92.0,846.0,3.0,
11.0,110.0,,891905324.0
,763.0,2.0,881013563.0
,605.0,3.0,888907702.0
291.0,732.0,4.0,
254.0,575.0,,
49.0,334.0,4.0,
59.0,215.0,,888204430.0
299.0,235.0,1.0,
29.0,,4.0,882820869.0
23.0,172.0,4.0,
321.0,,,879438607.0
84.0,12.0,5.0,
,106.0,3.0,888104684.0
224.0,20.0,,
301.0,202.0,5.0,
152.0,,2.0,
,840.0,4.0,878970926.0
,231.0,3.0,877532094.0
58.0,,5.0,884304288.0
,1228.0,,882079423.0
,1095.0,1.0,877935135.0
223.0,411.0,,891550005.0
213.0,,3.0,878870226.0
222.0,441.0,2.0,
,90.0,,878542300.0
189.0,1005.0,4.0,
311.0,5.0,,
36.0,,,882157227.0
151.0,89.0,5.0,
248.0,475.0,5.0,
213.0,609.0,4.0,
203.0,,5.0,880434278.0
308.0,863.0,3.0,
,307.0,4.0,878771124.0
305.0,,5.0,886323303.0
127.0,,4.0,884363803.0
194.0,4.0,4.0,
177.0,,5.0,880130618.0
,28.0,,883698324.0
238.0,252.0,3.0,
201.0,1010.0,3.0,
230.0,202.0,,880485352.0
,219.0,,
,403.0,4.0,
,155.0,3.0,877719157.0
,736.0,5.0,876955087.0
,,2.0,891448497.0
95.0,1206.0,4.0,
,121.0,3.0,891698174.0
189.0,,4.0,
291.0,1028.0,,875086561.0
293.0,748.0,,888904327.0
181.0,1342.0,1.0,
,900.0,1.0,888179980.0
83.0,,4.0,
262.0,,4.0,879962570.0
,596.0,3.0,891549713.0
314.0,1263.0,,877890611.0
,111.0,4.0,885847956.0
207.0,4.0,4.0,
313.0,96.0,,891015144.0
270.0,,4.0,876954995.0
201.0,79.0,4.0,
184.0,181.0,4.0,
,449.0,3.0,876198328.0
16.0,471.0,3.0,
,,2.0,882821044.0
291.0,,,874833746.0
181.0,,1.0,
297.0,218.0,3.0,
,211.0,5.0,879876812.0
299.0,,4.0,878192555.0
10.0,,5.0,
157.0,,1.0,886890296.0
267.0,386.0,3.0,
,87.0,4.0,884386260.0
,995.0,3.0,879440429.0
,20.0,4.0,
216.0,,4.0,883981700.0
294.0,1199.0,,
220.0,303.0,4.0,
,142.0,4.0,880485633.0
,286.0,3.0,888202532.0
194.0,,3.0,879521167.0
,417.0,4.0,877888855.0
201.0,197.0,,884113422.0
184.0,,3.0,
186.0,983.0,,879023152.0
286.0,721.0,3.0,
13.0,14.0,4.0,
71.0,,,885016614.0
,242.0,5.0,
,24.0,3.0,
254.0,1116.0,3.0,
,300.0,4.0,879958639.0
130.0,,,875801239.0
90.0,662.0,,891385842.0
63.0,,3.0,875748004.0
181.0,221.0,,878962465.0
,578.0,4.0,
158.0,1011.0,4.0,
,43.0,1.0,874791383.0
278.0,,4.0,891295130.0
229.0,347.0,1.0,
101.0,,3.0,877136628.0
,1028.0,3.0,875748198.0
275.0,520.0,,880314218.0
73.0,,,888626007.0
,347.0,1.0,889386819.0
,997.0,2.0,892838976.0
,285.0,,891446165.0
271.0,220.0,3.0,
321.0,287.0,,879438857.0
306.0,864.0,,
,332.0,,888103429.0
116.0,,2.0,876453915.0
209.0,,1.0,883589626.0
160.0,,,876770168.0
141.0,,5.0,884585220.0
,1016.0,3.0,874955131.0
15.0,678.0,,879455311.0
82.0,,3.0,878768902.0
,196.0,2.0,892678628.0
293.0,346.0,3.0,
10.0,289.0,,877886223.0
,515.0,5.0,891409935.0
268.0,,1.0,875743792.0
,863.0,3.0,880130680.0
271.0,410.0,,885848238.0
,509.0,3.0,877121019.0
,,4.0,
,237.0,3.0,879538959.0
194.0,,2.0,879524216.0
,257.0,4.0,
262.0,,4.0,879793022.0
305.0,61.0,4.0,
,298.0,4.0,878739275.0
18.0,965.0,,880132012.0
,528.0,4.0,880036664.0
,239.0,5.0,892838375.0
59.0,604.0,,888204927.0
221.0,,4.0,875245077.0
42.0,69.0,,881107375.0
219.0,882.0,3.0,
125.0,,1.0,879454892.0
255.0,448.0,,883216544.0
,172.0,5.0,884364763.0
,203.0,3.0,893265921.0
313.0,148.0,2.0,
234.0,,3.0,892335824.0
6.0,143.0,,883601053.0
226.0,147.0,,883889479.0
13.0,,5.0,882140206.0
186.0,,4.0,879023390.0
222.0,1207.0,2.0,
5.0,,2.0,
,786.0,3.0,
1.0,,5.0,875072404.0
325.0,485.0,3.0,
,641.0,5.0,891698300.0
291.0,571.0,2.0,
13.0,488.0,3.0,
195.0,265.0,,888737346.0
,780.0,3.0,875246552.0
44.0,120.0,,878346977.0
318.0,257.0,5.0,
256.0,939.0,5.0,
310.0,,4.0,879436242.0
,128.0,3.0,891701188.0
91.0,427.0,,891439057.0
318.0,631.0,,884496855.0
,258.0,3.0,875154310.0
174.0,,5.0,886514377.0
94.0,,3.0,
196.0,67.0,5.0,
232.0,175.0,5.0,
,,,886518810.0
175.0,71.0,,877107942.0
162.0,,4.0,877635798.0
,829.0,3.0,881010219.0
268.0,,3.0,875309319.0
6.0,294.0,,883599938.0
210.0,380.0,4.0,
42.0,,4.0,881108093.0
207.0,,3.0,875504876.0
234.0,705.0,,892318002.0
11.0,,,891904573.0
56.0,797.0,,892910860.0
173.0,286.0,5.0,
,1095.0,4.0,875379287.0
213.0,,5.0,878955409.0
,298.0,5.0,887741383.0
14.0,709.0,,879119693.0
284.0,305.0,,885328906.0
,29.0,3.0,878184571.0
305.0,529.0,,
269.0,616.0,4.0,
,560.0,3.0,892132798.0
,559.0,5.0,891354882.0
279.0,709.0,4.0,
279.0,,3.0,892864663.0
,222.0,3.0,875747635.0
,848.0,5.0,882140001.0
,496.0,4.0,888205144.0
,905.0,4.0,892151331.0
,302.0,4.0,879465986.0
299.0,516.0,,889503159.0
10.0,,,877886846.0
62.0,464.0,,879375196.0
308.0,378.0,3.0,
,144.0,,882397146.0
15.0,127.0,,879455505.0
37.0,55.0,,880915942.0
234.0,617.0,,892078741.0
303.0,,1.0,879544130.0
75.0,409.0,3.0,
233.0,99.0,,877663383.0
66.0,249.0,4.0,
92.0,1142.0,,
97.0,98.0,4.0,
313.0,673.0,,891016622.0
,109.0,4.0,884304396.0
270.0,,5.0,876955750.0
13.0,476.0,2.0,
189.0,1.0,5.0,
67.0,147.0,3.0,
293.0,629.0,3.0,
87.0,775.0,2.0,
81.0,3.0,4.0,
53.0,,5.0,
,544.0,4.0,891701302.0
,135.0,5.0,879872868.0
96.0,479.0,4.0,
201.0,313.0,5.0,
151.0,15.0,,879524879.0
,615.0,5.0,
298.0,,2.0,884182932.0
59.0,170.0,4.0,
,,4.0,877891426.0
255.0,678.0,2.0,
272.0,127.0,5.0,
150.0,,2.0,878747322.0
14.0,530.0,5.0,
,170.0,4.0,874785348.0
165.0,325.0,,879525672.0
95.0,,4.0,888954961.0
28.0,,5.0,
,269.0,3.0,877923906.0
28.0,,3.0,881956220.0
276.0,384.0,,874792189.0
,332.0,3.0,889123257.0
113.0,,5.0,875935609.0
,191.0,5.0,891013829.0
207.0,,4.0,877878342.0
,,4.0,880131358.0
,,4.0,874954497.0
,138.0,1.0,879376709.0
81.0,,3.0,876534437.0
293.0,1161.0,,888905062.0
,28.0,4.0,890687353.0
,249.0,5.0,875334430.0
178.0,,2.0,882824983.0
,1057.0,2.0,882163805.0
221.0,,4.0,
302.0,323.0,,879436875.0
229.0,313.0,2.0,
,,5.0,
224.0,,3.0,888082658.0
208.0,,5.0,883108324.0
295.0,,5.0,879517348.0
,197.0,5.0,879459859.0
164.0,299.0,,889401383.0
125.0,,,892838865.0
70.0,50.0,4.0,
75.0,476.0,,
,228.0,3.0,891699040.0
,414.0,4.0,880135118.0
151.0,,5.0,879528418.0
,,2.0,888801812.0
,839.0,1.0,874951797.0
267.0,,4.0,878971629.0
151.0,692.0,3.0,
,685.0,4.0,879456288.0
99.0,204.0,4.0,
268.0,,4.0,875309583.0
83.0,,2.0,
106.0,692.0,3.0,
,186.0,4.0,886323902.0
6.0,221.0,4.0,
85.0,647.0,4.0,
128.0,736.0,,879968352.0
,630.0,2.0,885848943.0
249.0,124.0,,879572646.0
,693.0,3.0,891701027.0
207.0,,3.0,
60.0,616.0,,883327087.0
21.0,,4.0,874951797.0
286.0,628.0,,
,228.0,4.0,885852920.0
76.0,,,882606108.0
144.0,685.0,,888105473.0
,272.0,4.0,893110061.0
286.0,7.0,4.0,
96.0,153.0,,884403624.0
125.0,615.0,,879454793.0
213.0,471.0,,878870816.0
178.0,,4.0,882826783.0
54.0,268.0,5.0,
18.0,,4.0,880130613.0
289.0,849.0,,876789943.0
194.0,,3.0,879520306.0
11.0,746.0,,891905032.0
308.0,165.0,3.0,
214.0,,4.0,891543972.0
7.0,420.0,5.0,
61.0,,5.0,891206371.0
307.0,,,879206424.0
50.0,,5.0,
,,3.0,882181396.0
13.0,685.0,5.0,
269.0,106.0,1.0,
